campo1,campo2,campo3,campo4
-727,IL2AP,FALSE,7/6/1992
7210,18KXP,TRUE,8/6/1992
-8187,EMRUO,TRUE,16/6/1992
2969,1TGPB,FALSE,23/6/1992
1291,1H//8,TRUE,23/6/1992
3306,HI73Z,TRUE,25/6/1992
-7541,T0FZH,FALSE,26/6/1992
-9008,3@X3C,FALSE,27/6/1992
258,6H-XX,TRUE,3/7/1992
5853,C8BNP,TRUE,13/7/1992
-6549,@I;9G,FALSE,18/7/1992
-2794,@XVQS,FALSE,20/7/1992
8075,.UH-8,TRUE,22/7/1992
-5653,UI0O7,FALSE,23/7/1992
-2740,WP/E=,FALSE,24/7/1992
160,HS2?;,FALSE,27/7/1992
9836,>;EAJ,TRUE,28/7/1992
4698,@<>K0,FALSE,12/8/1992
-7098,71ARZ,TRUE,12/8/1992
-2645,@UQYS,TRUE,21/8/1992
-1429,XH/:G,FALSE,22/8/1992
-1591,0:J;W,FALSE,26/8/1992
-7682,6QRIM,TRUE,27/8/1992
-5833,1LP46,FALSE,1/9/1992
6537,IC06-,FALSE,1/9/1992
1433,MK.5L,FALSE,2/9/1992
3886,P2Z-<,FALSE,10/9/1992
-5436,BAE@@,TRUE,11/9/1992
7734,F@51/,FALSE,13/9/1992
8912,C7JWR,TRUE,20/9/1992
4172,WMO9G,FALSE,21/9/1992
-4795,NZ8BA,FALSE,12/10/1992
-9386,5LSE?,FALSE,20/10/1992
-7404,/ET6R,TRUE,20/10/1992
-206,=5RA9,FALSE,3/11/1992
-921,Z?IPQ,FALSE,3/11/1992
1532,8921S,TRUE,8/11/1992
7166,Z41@R,FALSE,9/11/1992
7582,<F2/U,FALSE,10/11/1992
-8643,P0.9<,FALSE,10/11/1992
-4658,;J=XR,FALSE,14/11/1992
-592,KMNNI,FALSE,16/11/1992
-6418,BK6;B,FALSE,20/11/1992
8462,0BF>0,TRUE,23/11/1992
1154,6H><Y,TRUE,27/11/1992
-5518,4WWL/,TRUE,3/12/1992
-5615,EA.I?,FALSE,8/12/1992
505,/ZK9M,FALSE,9/12/1992
4530,<R5@?,TRUE,10/12/1992
2272,5XTI0,FALSE,13/12/1992
-4170,>=3/C,TRUE,14/12/1992
5528,HA.=:,FALSE,18/12/1992
9551,4-G1W,TRUE,18/12/1992
3724,/WS@=,TRUE,21/12/1992
6270,1;1.=,FALSE,25/12/1992
-8238,P0ZSH,FALSE,1/1/1993
-3065,5;38L,FALSE,2/1/1993
1176,?N8LU,FALSE,5/1/1993
4821,4B07>,FALSE,7/1/1993
-5997,X@BJQ,FALSE,7/1/1993
1463,9E7UZ,TRUE,8/1/1993
-9764,EY2?<,TRUE,8/1/1993
-111,6DOK7,TRUE,12/1/1993
-6528,IUUPU,TRUE,15/1/1993
6208,PCTP/,FALSE,19/1/1993
-3825,0>2/=,TRUE,20/1/1993
5242,X9EKC,FALSE,22/1/1993
993,0@B..,TRUE,5/2/1993
3231,-2VM<,FALSE,11/2/1993
-3643,83RI5,TRUE,14/2/1993
-2318,4-;;Q,TRUE,16/2/1993
1016,UZT9U,FALSE,17/2/1993
-1739,N;6Z<,FALSE,20/2/1993
8705,-DP1Y,FALSE,21/2/1993
3584,3UFZ;,FALSE,21/2/1993
2444,O47?V,FALSE,22/2/1993
746,88VO=,TRUE,22/2/1993
2634,:FR8K,TRUE,28/2/1993
435,JLCB0,TRUE,28/2/1993
-5923,Y9HI:,FALSE,1/3/1993
-8430,-DUJT,FALSE,3/3/1993
-4042,@<-VN,FALSE,8/3/1993
-1301,I4A4S,TRUE,10/3/1993
5899,1GTSW,TRUE,16/3/1993
3028,J4VI6,TRUE,16/3/1993
-7881,AVYRP,FALSE,17/3/1993
7113,EFU?@,TRUE,3/4/1993
-822,@<;SH,FALSE,5/4/1993
9161,F7>RJ,TRUE,5/4/1993
-5173,6?-=7,TRUE,7/4/1993
2512,ZP4AK,FALSE,10/4/1993
-1416,9.L/F,FALSE,14/4/1993
-5720,?/XWH,FALSE,16/4/1993
-1800,OQMIR,FALSE,16/4/1993
-4601,Y3N<L,FALSE,17/4/1993
-8829,.U8?I,FALSE,18/4/1993
-1194,>1ZFP,FALSE,18/4/1993
-1038,GRI:/,TRUE,19/4/1993
-9881,8XE??,FALSE,24/4/1993
-5113,I?I6N,TRUE,25/4/1993
2162,1:L12,FALSE,28/4/1993
-7248,.CO6G,TRUE,5/5/1993
7899,H>Q8D,FALSE,11/5/1993
1986,TY=X7,FALSE,13/5/1993
6692,X-FKB,FALSE,13/5/1993
-6874,5:-0G,TRUE,19/5/1993
4030,3J@/U,FALSE,21/5/1993
-6723,NM68-,FALSE,26/5/1993
-6422,HB-ZE,TRUE,4/6/1993
-7405,?AAV6,TRUE,10/6/1993
-8592,:72WB,TRUE,18/6/1993
8247,0>3B0,FALSE,4/7/1993
8597,X?F?U,FALSE,7/7/1993
609,A.C7P,TRUE,7/7/1993
809,7K=05,TRUE,8/7/1993
-868,J7AQP,FALSE,10/7/1993
-2338,;U5T8,TRUE,13/7/1993
-3211,PWHLZ,FALSE,14/7/1993
4413,-NTJY,FALSE,16/7/1993
-3842,A-.W?,FALSE,16/7/1993
-4578,7/5RB,FALSE,22/7/1993
3304,MN8J3,FALSE,24/7/1993
1545,SJ:3H,FALSE,26/7/1993
9812,A@KFH,FALSE,27/7/1993
-3330,EO-@;,FALSE,2/8/1993
-2015,TL3L?,FALSE,3/8/1993
4046,GTJ;Q,TRUE,3/8/1993
-5637,T4VT6,FALSE,5/8/1993
-6484,1>IIO,FALSE,6/8/1993
-2981,4=Z..,TRUE,6/8/1993
-3759,-YRCI,FALSE,8/8/1993
-8834,87T-5,FALSE,8/8/1993
-4799,QA;2I,FALSE,11/8/1993
6884,OUH;:,FALSE,12/8/1993
-3601,K=2Z>,FALSE,13/8/1993
-5432,I.A06,TRUE,19/8/1993
-3655,6GJ3R,TRUE,20/8/1993
300,>ZAL:,TRUE,21/8/1993
1105,WKZM@,FALSE,24/8/1993
-6782,BDX1@,FALSE,27/8/1993
-3550,Y;QSC,FALSE,1/9/1993
6009,F<VD9,TRUE,6/9/1993
3538,::YD0,FALSE,10/9/1993
-6681,QO13P,FALSE,12/9/1993
-8782,?43AJ,FALSE,14/9/1993
3012,D;AOO,TRUE,17/9/1993
-6303,59.FU,FALSE,22/9/1993
-141,QQP@U,FALSE,22/9/1993
-1436,3Q>PH,FALSE,23/9/1993
4712,@NZDA,FALSE,23/9/1993
811,A-SY?,TRUE,23/9/1993
-7123,=AMZE,FALSE,27/9/1993
7002,UP1<L,FALSE,5/10/1993
4282,K=H37,FALSE,8/10/1993
8302,2;EC>,TRUE,12/10/1993
-2671,I0N:Y,FALSE,14/10/1993
173,XOSE-,FALSE,15/10/1993
-4997,R:N<4,FALSE,20/10/1993
-3569,9GO2H,TRUE,23/10/1993
9350,-9V:I,FALSE,25/10/1993
1907,@HO4?,FALSE,25/10/1993
2895,AMZ//,TRUE,27/10/1993
6477,?UF8J,TRUE,7/11/1993
-2702,FEY5A,TRUE,14/11/1993
-1288,2ZL5=,FALSE,17/11/1993
1633,H79LT,FALSE,17/11/1993
7685,071E?,TRUE,18/11/1993
-7453,=4E:L,FALSE,22/11/1993
9897,9.AFD,FALSE,26/11/1993
-8564,16=Q>,FALSE,4/12/1993
408,TC?14,FALSE,10/12/1993
-7907,HU/4Q,TRUE,13/12/1993
-379,9JW;B,TRUE,21/12/1993
1418,7IGVR,FALSE,24/12/1993
-902,>?;0H,FALSE,25/12/1993
-1521,9Q6<M,TRUE,26/12/1993
-1415,98F4X,FALSE,28/12/1993
4663,SUDZU,FALSE,2/1/1994
502,A=NC2,TRUE,6/1/1994
4143,=UZ41,FALSE,9/1/1994
2012,PY83Z,FALSE,15/1/1994
-9090,BPX6=,FALSE,16/1/1994
-3870,5U?QF,TRUE,16/1/1994
-6200,J1U/B,TRUE,17/1/1994
2626,EX4.8,FALSE,10/2/1994
-6757,:OFH=,FALSE,12/2/1994
9464,JAVKD,FALSE,16/2/1994
-3156,BIU0B,TRUE,21/2/1994
-3944,3..DF,TRUE,22/2/1994
-2022,0X2?0,TRUE,28/2/1994
8525,>RB@V,FALSE,4/3/1994
-8804,G<Z3R,FALSE,4/3/1994
8068,1X1SB,TRUE,4/3/1994
-636,I.IQ0,TRUE,15/3/1994
-4072,9U@DR,TRUE,16/3/1994
-7141,V4/WF,FALSE,18/3/1994
-5867,IYV;R,TRUE,23/3/1994
-3173,;?ET:,TRUE,27/3/1994
-4638,5VAXO,TRUE,1/4/1994
-3640,@Z3BO,TRUE,5/4/1994
-9003,/VJ46,FALSE,6/4/1994
-5961,1BGW7,TRUE,6/4/1994
5657,>99FR,TRUE,6/4/1994
-4013,T?Z>E,FALSE,10/4/1994
2550,2OV/M,FALSE,12/4/1994
7495,YXC6B,FALSE,20/4/1994
-5512,Y8B;S,FALSE,27/4/1994
449,IB3EJ,TRUE,27/4/1994
1660,-6A;0,TRUE,1/5/1994
-9098,>D6S<,TRUE,1/5/1994
-597,8/G=4,TRUE,9/5/1994
4791,E8G/;,FALSE,10/5/1994
-6636,/Q-GA,FALSE,12/5/1994
-9830,82;SA,FALSE,13/5/1994
-9702,4VQZ8,FALSE,14/5/1994
6617,-.E8D,TRUE,14/5/1994
8551,-KEC5,FALSE,15/5/1994
-6351,DFVET,TRUE,15/5/1994
6812,=GXL:,FALSE,24/5/1994
8365,GX8S0,FALSE,27/5/1994
4350,60?V?,FALSE,28/5/1994
-5124,=1CUE,TRUE,2/6/1994
644,>9C--,TRUE,4/6/1994
-6332,2UUZ0,FALSE,9/6/1994
2544,:DUU0,TRUE,9/6/1994
-7220,4JC6Q,TRUE,10/6/1994
-742,-/:QC,TRUE,21/6/1994
-5578,HOIJ7,TRUE,22/6/1994
6773,=3PFW,TRUE,25/6/1994
3500,>Q98V,TRUE,27/6/1994
-3479,NQ2G9,FALSE,28/6/1994
8505,/E?8:,TRUE,2/7/1994
-9588,0F6ZG,FALSE,3/7/1994
8206,7R41-,TRUE,4/7/1994
-706,85AUB,FALSE,5/7/1994
-9778,.0=5N,FALSE,7/7/1994
-339,CEDP1,TRUE,11/7/1994
-4826,14PMG,TRUE,12/7/1994
-5258,J-P:U,FALSE,15/7/1994
-6821,4;7OS,FALSE,16/7/1994
-7726,3DGUV,FALSE,22/7/1994
-1082,CO13H,FALSE,22/7/1994
-4223,VAM2Q,FALSE,23/7/1994
-2731,3HSYW,TRUE,28/7/1994
8089,BN/TJ,FALSE,2/8/1994
5667,6<B>3,TRUE,12/8/1994
-44,UWV.J,FALSE,13/8/1994
-8181,IJW4;,FALSE,9/9/1994
-5229,L7ZOM,FALSE,20/9/1994
2015,I/208,TRUE,20/9/1994
6968,AV:?T,FALSE,25/9/1994
5867,77736,TRUE,26/9/1994
-5675,X5>;8,FALSE,2/10/1994
7066,Z/W<0,FALSE,3/10/1994
7387,5T3M=,FALSE,5/10/1994
-6019,IB0X7,TRUE,19/10/1994
376,NJ;KW,FALSE,24/10/1994
6344,XL1W@,FALSE,25/10/1994
3108,MN2U@,FALSE,27/10/1994
2859,84E5Q,FALSE,28/10/1994
-6964,42=;G,FALSE,3/11/1994
1885,OM6W8,FALSE,4/11/1994
-2353,4TKPC,TRUE,8/11/1994
3873,OIUN>,FALSE,11/11/1994
1058,57H8F,TRUE,16/11/1994
1622,KSI>2,FALSE,23/11/1994
-5310,SI-0V,FALSE,26/11/1994
4829,<7TLZ,TRUE,6/12/1994
-482,Z07FV,FALSE,9/12/1994
1221,3EO@5,TRUE,9/12/1994
4290,DJW8:,TRUE,13/12/1994
-8662,6;7W5,FALSE,20/12/1994
8271,@8P<B,TRUE,20/12/1994
1318,25:W.,TRUE,21/12/1994
9277,XY<PZ,FALSE,24/12/1994
8498,BMKNR,FALSE,25/12/1994
-2994,;MKU-,FALSE,28/12/1994
995,IXOSB,FALSE,4/1/1995
7344,7/QEX,FALSE,6/1/1995
-6196,GBSG8,TRUE,7/1/1995
3444,.H1PW,TRUE,12/1/1995
-7318,/PTMY,TRUE,13/1/1995
-2710,;-4.>,TRUE,13/1/1995
-2181,CHCEI,TRUE,15/1/1995
6035,AN:2B,TRUE,16/1/1995
-1242,6V7M6,TRUE,17/1/1995
2477,@Y2Y/,FALSE,21/1/1995
-6981,W=YKE,FALSE,24/1/1995
-3592,F<L4D,TRUE,26/1/1995
-5392,4O4FX,FALSE,28/1/1995
-6259,O-LQS,FALSE,1/2/1995
-1415,GNT06,FALSE,2/2/1995
-3377,IV2XH,FALSE,9/2/1995
8129,;;@3Z,FALSE,20/2/1995
4616,4@5SV,TRUE,21/2/1995
8336,NTX:3,FALSE,22/2/1995
6959,A5N6;,FALSE,23/2/1995
5271,>OEK@,TRUE,23/2/1995
8587,FID-T,TRUE,24/2/1995
8259,/G?7D,TRUE,3/3/1995
-1422,ZT3-7,FALSE,5/3/1995
265,P-D5M,FALSE,9/3/1995
-9454,7X@T9,TRUE,9/3/1995
9913,=XA>L,FALSE,20/3/1995
-4115,J<>/Q,FALSE,20/3/1995
-1594,9BJR;,FALSE,25/3/1995
1739,@HU.?,FALSE,3/4/1995
2122,BEYSQ,TRUE,3/4/1995
-1898,DNM14,TRUE,19/4/1995
9284,:-Y;P,TRUE,22/4/1995
-2067,>Y9OD,FALSE,28/4/1995
-8131,--W-T,FALSE,3/5/1995
-5348,3L4@A,TRUE,4/5/1995
-8251,9GGPU,FALSE,9/5/1995
3428,7F.=6,TRUE,9/5/1995
-5101,HM5GN,FALSE,11/5/1995
-5866,S82S.,FALSE,18/5/1995
2081,FP9QY,FALSE,19/5/1995
-9856,34RGY,FALSE,20/5/1995
-5796,P8DZV,FALSE,21/5/1995
-2338,AN4EZ,FALSE,24/5/1995
-5016,BJU73,FALSE,1/6/1995
7078,D@P4F,FALSE,2/6/1995
-3892,DM=75,TRUE,3/6/1995
-9178,ITB4O,FALSE,8/6/1995
1997,<N3>N,FALSE,11/6/1995
-6734,>EOEA,FALSE,12/6/1995
-8921,T98@5,FALSE,14/6/1995
-1472,;TJV8,TRUE,14/6/1995
4360,0NQRP,TRUE,24/6/1995
6998,4B?LU,FALSE,25/6/1995
-8003,IGCS9,FALSE,26/6/1995
-9015,:LK1J,FALSE,4/7/1995
4809,07B3<,TRUE,5/7/1995
9597,3X-Q;,FALSE,6/7/1995
-9844,9XS>Y,TRUE,7/7/1995
-2397,.X/C;,TRUE,9/7/1995
-1680,Y.XAV,FALSE,10/7/1995
-1214,FMCWY,TRUE,15/7/1995
-4934,=GP4>,FALSE,16/7/1995
2441,0WW7X,FALSE,20/7/1995
8382,GNXSC,TRUE,22/7/1995
1932,HX6CG,TRUE,24/7/1995
9431,854P@,TRUE,26/7/1995
-236,X>2@I,FALSE,7/8/1995
6761,-YZY-,FALSE,8/8/1995
1941,IP.?W,FALSE,8/8/1995
-1080,WNX1<,FALSE,9/8/1995
9247,ZWR=D,FALSE,16/8/1995
-814,>X=.O,TRUE,20/8/1995
-6922,4<D5X,TRUE,21/8/1995
-944,PD.D4,FALSE,22/8/1995
-1913,9:QFF,TRUE,7/9/1995
2316,FURGF,TRUE,8/9/1995
8229,L.6JQ,FALSE,16/9/1995
-6448,:>8@N,TRUE,18/9/1995
9694,?C;UJ,TRUE,19/9/1995
-9530,YD/2E,FALSE,22/9/1995
-4066,CT99F,FALSE,23/9/1995
-4325,L<C;S,FALSE,23/9/1995
-5752,3:NF.,FALSE,28/9/1995
-6640,?<IE.,TRUE,5/10/1995
1067,5BF;0,FALSE,11/10/1995
8455,MD/UN,FALSE,11/10/1995
9499,.U2QI,TRUE,11/10/1995
-8447,HP3<X,TRUE,15/10/1995
-1687,3LJQ-,TRUE,19/10/1995
-6502,@U6=F,FALSE,21/10/1995
8658,FG8H5,FALSE,24/10/1995
-3891,?Y.4Q,TRUE,26/10/1995
-9474,L3R=G,FALSE,28/10/1995
-8885,0VE98,TRUE,28/10/1995
8283,/898/,FALSE,7/11/1995
-8379,?X@GP,FALSE,8/11/1995
-1339,UK@GP,FALSE,11/11/1995
-774,?IR3D,TRUE,13/11/1995
2110,K0IUM,FALSE,14/11/1995
8017,7FSEO,TRUE,18/11/1995
-5868,FOG>/,FALSE,19/11/1995
-9171,D<=SS,TRUE,19/11/1995
-936,4B.P/,FALSE,26/11/1995
3804,MQ;=E,FALSE,26/11/1995
-4717,>/;@9,FALSE,10/12/1995
-218,<<VWB,FALSE,16/12/1995
-9920,QN9JE,FALSE,21/12/1995
-1975,=ON:<,TRUE,25/12/1995
5171,3P6;Y,FALSE,12/1/1996
7490,2<RZ5,FALSE,25/1/1996
9450,2X6BG,FALSE,28/1/1996
4253,F9RC<,FALSE,2/2/1996
-3364,H=306,FALSE,18/2/1996
-6081,3O17;,FALSE,23/2/1996
8879,8Q?N8,TRUE,1/3/1996
-5368,WU;H-,FALSE,3/3/1996
7999,=4KDF,FALSE,9/3/1996
9426,0U/MO,TRUE,9/3/1996
-1809,EEEH8,TRUE,11/3/1996
3766,1LNXO,TRUE,12/3/1996
-1518,W@E23,FALSE,13/3/1996
1003,-YY=M,FALSE,16/3/1996
539,4YK0J,TRUE,27/3/1996
1698,<AD8S,FALSE,28/3/1996
1485,G@;R4,FALSE,3/4/1996
-3410,V0:S@,FALSE,3/4/1996
1651,--2SB,TRUE,7/4/1996
-6461,?:=Z/,FALSE,12/4/1996
4437,958-Z,TRUE,15/4/1996
-2036,>:H/Q,FALSE,5/5/1996
2777,8<=<M,TRUE,8/5/1996
-4683,4MAXK,FALSE,9/5/1996
-9015,GIU7?,TRUE,16/5/1996
7256,H/LUT,FALSE,18/5/1996
1979,5HJ94,TRUE,21/5/1996
13,B.<P/,TRUE,23/5/1996
-165,R-@Q?,FALSE,24/5/1996
-1045,J0;0G,TRUE,25/5/1996
-56,H>ILL,TRUE,7/6/1996
5361,?QJS:,FALSE,12/6/1996
-4412,;S9NZ,TRUE,15/6/1996
-8722,DJ7LG,TRUE,16/6/1996
6428,Z:?S@,FALSE,20/6/1996
-6600,87FKC,FALSE,1/7/1996
5482,AXMV?,TRUE,6/7/1996
7660,EIUAJ,FALSE,7/7/1996
-4422,G59:9,FALSE,9/7/1996
4035,A9/8C,TRUE,11/7/1996
-6745,WDW2G,FALSE,13/7/1996
7698,S17.C,FALSE,15/7/1996
-7374,I00LL,FALSE,16/7/1996
7703,MX.SC,FALSE,16/7/1996
1750,AWY@U,TRUE,20/7/1996
-6168,A91V6,FALSE,24/7/1996
-2535,FCW;;,TRUE,24/7/1996
-9220,OUGC7,FALSE,28/7/1996
9489,WV<G@,FALSE,1/8/1996
9330,AR65D,FALSE,4/8/1996
1742,GT;8Q,FALSE,4/8/1996
-1621,BK0CJ,FALSE,8/8/1996
-609,CZLQ=,FALSE,15/8/1996
-7927,JR-UG,FALSE,15/8/1996
-6872,V/A5Z,FALSE,15/8/1996
1524,J?H51,TRUE,27/8/1996
-1165,E.G-=,FALSE,7/9/1996
467,.JZ29,TRUE,11/9/1996
947,;W2?Z,FALSE,12/9/1996
-5003,TCPR4,FALSE,12/9/1996
5359,POS1V,FALSE,28/9/1996
1227,4@JE>,TRUE,1/10/1996
-2659,5?L7H,FALSE,8/10/1996
-6226,X?@AK,FALSE,11/10/1996
-9010,GQG>H,TRUE,14/10/1996
-2778,Q-NYW,FALSE,15/10/1996
-3453,PM=NP,FALSE,20/10/1996
23,A12N7,TRUE,21/10/1996
-5736,L?/M>,FALSE,23/10/1996
-52,8W7LC,TRUE,24/10/1996
5181,G08JX,TRUE,24/10/1996
5701,D6?8O,TRUE,25/10/1996
-2963,AMCJI,TRUE,26/10/1996
2607,49I27,FALSE,27/10/1996
1516,4;0JI,TRUE,28/10/1996
-4199,WU/GX,FALSE,5/11/1996
5115,T>9MY,FALSE,11/11/1996
4837,V9=@V,FALSE,12/11/1996
-5814,-ZPAV,FALSE,13/11/1996
-2608,872:-,TRUE,14/11/1996
9759,/7UMT,FALSE,15/11/1996
-119,.<Q54,FALSE,19/11/1996
9441,?8SN7,TRUE,24/11/1996
-5600,FQ:L?,FALSE,8/12/1996
-6727,47<AX,TRUE,9/12/1996
4814,7P>PL,TRUE,12/12/1996
3541,LTFN9,FALSE,13/12/1996
7382,GW:<N,FALSE,17/12/1996
-6479,7OB:Q,TRUE,17/12/1996
4212,EEUBF,FALSE,23/12/1996
-1351,Y.MOA,FALSE,24/12/1996
-6027,-F3=P,TRUE,4/1/1997
-1983,IDLH:,FALSE,8/1/1997
-3657,2-/L=,FALSE,11/1/1997
7250,W?6E;,FALSE,11/1/1997
1984,QDY98,FALSE,13/1/1997
-8003,3W8<J,FALSE,17/1/1997
-6787,2H80S,FALSE,18/1/1997
-7423,IB2V1,TRUE,18/1/1997
3790,ZIB7:,FALSE,20/1/1997
-1507,<0>WK,FALSE,22/1/1997
-5002,D0U-N,TRUE,23/1/1997
9127,?HG:5,FALSE,25/1/1997
-3325,YPB8B,FALSE,27/1/1997
684,U/-TR,FALSE,3/2/1997
-4361,M</PP,FALSE,11/2/1997
4138,G?QSK,TRUE,11/2/1997
3799,NLJXF,FALSE,13/2/1997
1139,B8@BU,FALSE,22/2/1997
3306,EL7M/,FALSE,25/2/1997
-4418,?AZYA,FALSE,28/2/1997
356,0T0KY,FALSE,3/3/1997
-4014,-5W5/,TRUE,3/3/1997
5889,FCVBT,FALSE,5/3/1997
-9966,G8.9/,FALSE,7/3/1997
-8436,5VLWY,TRUE,17/3/1997
5613,;30WD,FALSE,18/3/1997
-7418,?O6=/,FALSE,21/3/1997
9350,KJ<1=,FALSE,22/3/1997
8816,GA2OE,TRUE,1/4/1997
552,E4KA>,FALSE,2/4/1997
9229,76R@<,FALSE,3/4/1997
-2362,DOS9G,TRUE,11/4/1997
1287,U;BZU,FALSE,21/4/1997
4280,PCW4E,FALSE,22/4/1997
7258,C@FOP,FALSE,1/5/1997
5389,81LFH,FALSE,5/5/1997
8589,.N:E.,FALSE,23/5/1997
2796,5249U,FALSE,25/5/1997
-4755,TRCJ9,FALSE,28/5/1997
-9016,RJ@78,FALSE,1/6/1997
-9218,7K./-,FALSE,8/6/1997
1156,X;;?F,FALSE,15/6/1997
4319,>QGS2,FALSE,16/6/1997
-1589,1T;SW,TRUE,18/6/1997
6140,AM4C:,FALSE,19/6/1997
-541,D:.IR,FALSE,21/6/1997
-1127,DMU7;,FALSE,21/6/1997
-7578,=3B5C,FALSE,22/6/1997
7116,G4I>W,FALSE,22/6/1997
6435,5F=KP,TRUE,26/6/1997
218,B/67F,TRUE,27/6/1997
-3279,7PIFC,FALSE,28/6/1997
8708,L@:UP,FALSE,2/7/1997
5110,?@P/D,TRUE,7/7/1997
-2768,EBUPE,TRUE,8/7/1997
-8908,@BLH4,FALSE,13/7/1997
9831,>GBF8,FALSE,15/7/1997
146,?HD@D,FALSE,15/7/1997
7852,TWJ2U,FALSE,15/7/1997
8209,Y@ZAX,FALSE,22/7/1997
-5871,HQ1S>,TRUE,22/7/1997
1392,N:RZD,FALSE,24/7/1997
-3227,I6-M;,FALSE,25/7/1997
5239,BFS6U,TRUE,26/7/1997
-9425,;J273,TRUE,12/8/1997
4482,KB8SD,FALSE,14/8/1997
1258,L2<>F,FALSE,14/8/1997
-9811,B2K2>,TRUE,14/8/1997
-2345,@N=;9,FALSE,16/8/1997
-3231,J;B?N,TRUE,16/8/1997
-7035,V=504,FALSE,18/8/1997
3564,2/G3J,TRUE,22/8/1997
-4691,GN;5Z,FALSE,2/9/1997
2114,WJUS4,FALSE,6/9/1997
3024,0=:8;,TRUE,7/9/1997
382,O?X7;,FALSE,9/9/1997
6766,R2Z?1,FALSE,13/9/1997
6660,8F5M?,TRUE,13/9/1997
-5674,A9.V2,TRUE,13/9/1997
7943,:L5E4,TRUE,16/9/1997
-2643,O.<DI,FALSE,17/9/1997
-1928,BMP;P,TRUE,21/9/1997
5586,8TXX.,FALSE,22/9/1997
5308,M;0-=,FALSE,24/9/1997
-7079,GK9LC,FALSE,2/10/1997
7480,TM?7.,FALSE,3/10/1997
-559,1NNT/,TRUE,6/10/1997
6207,PM817,FALSE,8/10/1997
6549,D;UD@,TRUE,11/10/1997
-6603,7HTBN,TRUE,13/10/1997
6448,H15F9,TRUE,14/10/1997
-6758,G>1IZ,TRUE,16/10/1997
4032,0HFAQ,TRUE,18/10/1997
-8625,<:9-2,FALSE,20/10/1997
-5118,DX7NB,FALSE,27/10/1997
7807,BNU2P,TRUE,5/11/1997
8997,>EBF9,TRUE,6/11/1997
-1485,C8G2-,TRUE,14/11/1997
-7436,0QXCC,TRUE,15/11/1997
3411,U29R3,FALSE,18/11/1997
-3099,HM>T8,TRUE,19/11/1997
9114,D;8VH,FALSE,23/11/1997
2560,X57XR,FALSE,25/11/1997
6089,JR6FH,TRUE,25/11/1997
-4519,?U6<O,TRUE,26/11/1997
6592,DV0;A,FALSE,27/11/1997
9218,3V4A3,FALSE,2/12/1997
-1766,@G;LC,TRUE,5/12/1997
-9053,BI=YN,TRUE,6/12/1997
-1245,ZSEF2,FALSE,7/12/1997
-1395,XSU4?,FALSE,11/12/1997
7140,12A.;,TRUE,12/12/1997
8364,4PCYX,TRUE,18/12/1997
-4173,J/:?=,FALSE,19/12/1997
-6424,3NYAF,FALSE,21/12/1997
7830,I8;XE,FALSE,23/12/1997
9275,2H2=O,FALSE,24/12/1997
-6603,CY6-B,FALSE,24/12/1997
6066,CMV-H,TRUE,24/12/1997
7570,=4N00,FALSE,25/12/1997
3049,H<RQ5,FALSE,25/12/1997
9798,6/B/7,TRUE,25/12/1997
-8484,MH:NY,FALSE,27/12/1997
7206,:JY0Z,TRUE,28/12/1997
-7973,;LSLV,TRUE,6/1/1998
9081,4TTOR,FALSE,10/1/1998
9798,0=LX:,TRUE,10/1/1998
-621,/UQ;M,FALSE,16/1/1998
-7947,AM39P,TRUE,23/1/1998
-475,-3YK4,TRUE,8/2/1998
2259,46.3C,TRUE,12/2/1998
-3993,3B=AH,TRUE,13/2/1998
-3908,:KEYX,TRUE,13/2/1998
5712,JSVH5,TRUE,17/2/1998
7932,OJD@X,FALSE,22/2/1998
-4115,YA;OO,FALSE,23/2/1998
-2196,>S5>L,TRUE,24/2/1998
-4105,IR47V,FALSE,4/3/1998
-4395,W7?/K,FALSE,8/3/1998
-1452,7TLKB,FALSE,19/3/1998
2392,47IYI,TRUE,22/3/1998
-4719,AAVI;,TRUE,26/3/1998
-2886,LDF?4,FALSE,1/4/1998
6299,DR<ZT,TRUE,3/4/1998
-9437,781T7,FALSE,4/4/1998
5704,E3ZT?,TRUE,5/4/1998
3963,M/MVM,FALSE,8/4/1998
-6260,@QZHM,FALSE,10/4/1998
990,XN;VU,FALSE,13/4/1998
-9892,3@F2U,TRUE,18/4/1998
6965,IRN6V,TRUE,21/4/1998
7567,6<HUZ,FALSE,23/4/1998
7274,<.1RZ,TRUE,23/4/1998
-1187,2VL0M,FALSE,28/4/1998
-8682,0>6B@,FALSE,11/5/1998
-4484,8:@3.,TRUE,14/5/1998
-7907,91DD0,TRUE,15/5/1998
7502,?5NU7,FALSE,16/5/1998
-2499,8QAUI,FALSE,18/5/1998
2281,6RSJR,TRUE,18/5/1998
-7693,CVN?B,TRUE,23/5/1998
-8668,1UI6S,FALSE,24/5/1998
-2020,FXUW2,FALSE,25/5/1998
1651,>2K3=,TRUE,25/5/1998
9455,7L-9T,TRUE,26/5/1998
-1016,F=IFN,TRUE,3/6/1998
-515,OSVQU,FALSE,9/6/1998
3555,I=87H,TRUE,10/6/1998
-4445,:T:45,FALSE,20/6/1998
-7159,D4G?R,TRUE,20/6/1998
-7130,02TRQ,TRUE,23/6/1998
5237,4OZ7S,FALSE,25/6/1998
-5987,7QNO7,FALSE,27/6/1998
-7992,Z<@OR,FALSE,1/7/1998
8570,?DVOX,FALSE,9/7/1998
