campo1,campo2,campo3,campo4
9116,4W=KG,TRUE,21/11/1999
402,KV?30,TRUE,1/7/2005
-2933,OL3-Y,FALSE,6/11/2005
6066,CMV-H,TRUE,24/12/1997
1605,FQ7VB,TRUE,14/7/2002
-6246,4PDO8,TRUE,27/5/2011
5381,?GGK2,FALSE,2/5/2004
9698,V/=NB,FALSE,12/11/2012
6943,ZRNV/,TRUE,23/1/2002
-321,1RI1L,FALSE,6/11/2004
-3852,ZIZO2,FALSE,13/2/1992
4522,MSQN2,TRUE,17/8/1998
5701,7>B>>,TRUE,26/6/1999
810,:;:XB,TRUE,6/11/2005
9174,SL=C@,TRUE,27/2/1995
2430,NN4NN,TRUE,5/6/2014
-2769,8B78C,TRUE,27/5/2013
-6907,2JEMJ,FALSE,12/7/2015
-7418,?O6=/,FALSE,21/3/1997
2613,MLISI,FALSE,28/11/2000
5014,NYJEC,TRUE,13/8/2013
-8753,TP001,TRUE,19/3/2008
-596,O:K60,TRUE,17/5/2017
-3325,YPB8B,FALSE,27/1/1997
7066,Z/W<0,FALSE,3/10/1994
1876,:0?92,TRUE,17/6/2002
471,4A<QL,FALSE,8/2/2015
-8754,4?1AB,TRUE,10/1/1991
-5969,AH3T5,FALSE,13/10/2001
6821,E0NM4,FALSE,4/5/2013
-3109,ZA2OR,FALSE,14/8/1982
9178,.?Y2H,FALSE,1/7/1991
-2419,-5T:I,TRUE,12/5/1983
-8190,-HPQH,FALSE,17/10/2008
-7726,L036F,FALSE,20/4/2003
3486,PPAL-,TRUE,15/8/2009
7788,.9JTU,FALSE,12/11/2009
1176,?N8LU,FALSE,5/1/1993
940,@TQ/1,FALSE,4/3/2003
9212,064J7,FALSE,23/5/2013
8854,=NL@/,FALSE,13/5/1991
9901,@ZW2Y,TRUE,11/1/2006
5009,>X2E;,FALSE,26/12/1983
-8091,-G4=J,TRUE,8/11/1983
-5458,?O3LH,FALSE,14/12/2016
-4111,H24<5,TRUE,15/2/2000
-3776,THRTB,TRUE,3/6/2016
2100,N=3ES,FALSE,4/12/2005
-9414,DV4:W,TRUE,7/5/2016
-6455,-AG.6,FALSE,13/5/2007
3423,C@TLU,TRUE,27/5/2009
5564,>YQHH,TRUE,12/4/1990
5691,8OKQY,FALSE,14/7/2010
-5563,-66G;,FALSE,20/8/1981
-4027,8P28.,TRUE,23/4/2009
4967,>:LL=,FALSE,22/7/2001
-2071,<D;@Y,TRUE,17/1/1987
8964,9ITPE,TRUE,7/6/2009
6596,6-@Z/,TRUE,13/9/1986
1460,.RJZB,TRUE,3/7/1986
-4508,53?A2,FALSE,10/8/1987
8503,HZ4ID,TRUE,4/9/1986
-9635,I2YQQ,TRUE,8/1/1988
8689,FDKYZ,TRUE,14/4/1991
-6424,6ECY=,FALSE,23/9/1988
-4936,Q0/BE,TRUE,26/2/1995
7959,QR6D=,TRUE,28/8/2011
4216,C>CKR,TRUE,19/4/1991
2378,/>HVF,FALSE,15/8/1990
420,ZHJB.,TRUE,12/6/2013
1067,5BF;0,FALSE,11/10/1995
577,>>AV1,FALSE,19/5/2017
4394,IY8T:,FALSE,17/8/2013
6592,DV0;A,FALSE,27/11/1997
3068,SW0KS,FALSE,26/1/2004
8984,X59IO,TRUE,15/5/1990
-8346,<PB:6,FALSE,1/9/2010
-2710,;-4.>,TRUE,13/1/1995
9844,ML3/8,TRUE,25/4/1981
8135,Q8-LG,TRUE,13/5/2002
9217,15:?/,TRUE,14/1/1989
-5203,OO=GP,FALSE,18/1/2017
-9748,O8BPO,FALSE,13/8/1983
8780,@10.R,TRUE,1/7/2003
7460,OLXK6,TRUE,24/8/2010
4439,@1G.?,FALSE,1/9/2004
-5601,4;LDD,TRUE,22/4/1986
-4694,:>YNA,TRUE,11/6/1991
1403,9YXIV,TRUE,21/12/1987
3670,SVFLH,TRUE,17/3/2008
-2103,5EFRA,FALSE,22/10/2016
-300,O5L-8,TRUE,24/3/1982
-9492,>8MOD,TRUE,23/6/1985
-1505,?E374,TRUE,25/3/1999
-2169,/H>G6,TRUE,3/5/2002
6617,-.E8D,TRUE,14/5/1994
3122,9IYY:,FALSE,22/3/1991
-4639,EHI5Q,TRUE,20/2/1988
522,ZHT;7,TRUE,22/6/1995
-372,8RI;T,TRUE,15/4/2013
-2478,PU37B,FALSE,23/12/2003
3209,-=J8=,FALSE,2/7/2014
-8420,ZR7?C,TRUE,6/12/2015
616,3XIT<,TRUE,24/10/2009
152,V/D=M,TRUE,13/6/1991
9845,NJRD:,TRUE,2/9/2016
1655,8L2?9,FALSE,25/1/2004
-9778,.0=5N,FALSE,7/7/1994
-7701,Y9SDD,TRUE,27/7/1990
134,NW3X0,FALSE,19/4/1985
8514,O1@?T,FALSE,17/3/1992
-4385,QI-<@,TRUE,2/8/2001
-1273,DX1W9,TRUE,10/11/2014
-7010,IQ>6B,FALSE,6/9/1983
4506,F7UQU,FALSE,28/2/2014
8379,WG<XE,TRUE,25/5/1985
7304,1P0JY,TRUE,13/10/2012
6537,IC06-,FALSE,1/9/1992
7055,.3Y:S,TRUE,7/10/2006
4452,=EYC?,FALSE,21/10/1987
531,RNCG/,FALSE,4/6/2001
2651,L2LT3,FALSE,28/8/2009
52,7L7:M,TRUE,20/1/2010
5380,-4ZXW,TRUE,23/9/2016
4998,GM4CO,TRUE,6/9/2012
1774,WS4Z5,TRUE,23/9/2001
-3993,3B=AH,TRUE,13/2/1998
-2871,/59HR,FALSE,10/8/1990
3337,GP.VC,FALSE,7/2/1999
-4066,CT99F,FALSE,23/9/1995
-2038,O/IN6,TRUE,27/5/1999
5701,D6?8O,TRUE,25/10/1996
-9044,=HDSG,FALSE,7/6/1988
2224,V547S,FALSE,2/6/2004
-8320,H=5GB,FALSE,27/10/2009
3767,-K4O8,TRUE,25/6/1981
-2084,93?KA,TRUE,23/8/2003
3692,66L6M,FALSE,17/3/2015
7274,<.1RZ,TRUE,23/4/1998
-1127,ZSJ6T,TRUE,21/3/2017
-7878,G352B,TRUE,14/7/1987
-8662,6;7W5,FALSE,20/12/1994
4439,L@;@X,FALSE,17/10/2010
8748,QL0XF,TRUE,27/11/1993
7817,XK7EN,TRUE,4/7/2014
-5861,6PCJB,FALSE,4/6/2000
-8564,16=Q>,FALSE,4/12/1993
-2058,8G5/-,FALSE,26/10/1987
-6662,L2JL3,FALSE,21/4/2010
1744,SO;UF,FALSE,24/6/2014
-4997,R:N<4,FALSE,20/10/1993
-4280,EIK9Y,FALSE,11/7/2013
1463,9E7UZ,TRUE,8/1/1993
-1659,?DM5E,FALSE,26/11/1998
4013,GGBHN,FALSE,8/8/1988
-4507,A/HSG,TRUE,25/4/2002
5822,P0C7:,FALSE,9/1/2009
2308,QHVS;,TRUE,3/6/1984
973,@=V/Y,FALSE,19/1/1999
6429,YYC9Q,TRUE,11/4/1997
1020,9@V-P,TRUE,7/4/2004
6458,IR:<F,TRUE,7/4/2003
-1166,T.44O,TRUE,4/11/1983
9369,7:S?Z,FALSE,24/2/2012
-2481,9N02A,FALSE,20/6/1981
5936,TM826,TRUE,16/11/1985
-5791,T@HZP,FALSE,23/8/2001
2736,UE47<,FALSE,27/10/2002
7742,2?3CT,TRUE,14/8/2017
-9685,QZKXA,TRUE,6/12/2004
-379,6U0EE,TRUE,8/8/1998
-5317,29EIU,TRUE,18/2/2013
-5101,HM5GN,FALSE,11/5/1995
-7302,W7IEN,TRUE,16/6/2011
230,PU82S,FALSE,8/1/2011
6818,A?EF8,TRUE,6/3/1981
-8273,U.5E>,TRUE,11/4/1992
4417,8ZHC0,TRUE,25/9/2010
-1506,1?62.,TRUE,6/4/2013
-4639,L24=J,FALSE,19/11/2016
-9163,XF;YR,FALSE,3/9/2015
-1733,2QC28,TRUE,13/12/2016
8093,JV1=1,FALSE,21/6/2012
-3413,<GP4:,FALSE,8/10/2016
5747,OY=2-,TRUE,13/1/2003
-656,LXB>G,TRUE,10/6/2000
3903,RU?9/,FALSE,20/5/2017
-7033,SHMUB,TRUE,23/6/2007
3513,B=EK<,TRUE,24/10/1988
2996,-S-R>,TRUE,23/4/1989
1180,5<KJP,TRUE,21/6/1989
7173,5YR0C,TRUE,19/2/1999
-4223,VAM2Q,FALSE,23/7/1994
6890,:/=<J,FALSE,7/7/1980
1530,49ZUF,TRUE,5/9/2011
2268,:QV6K,FALSE,2/1/1981
-2444,?5SNK,TRUE,27/10/1986
7580,@/061,TRUE,7/3/2005
5711,.X>?:,TRUE,1/1/2010
-5578,HOIJ7,TRUE,22/6/1994
-6009,V76P4,FALSE,14/8/2005
-3870,5U?QF,TRUE,16/1/1994
7567,0AN0K,TRUE,24/9/2002
6312,U-.OX,TRUE,18/4/2008
4317,WT?S1,FALSE,23/2/1986
-7037,ECXF=,TRUE,1/5/2001
4741,00W2X,FALSE,21/6/1982
4606,;AX0F,FALSE,22/8/2014
8235,LWKJ<,TRUE,26/6/2003
6167,8L5DA,TRUE,27/7/1990
1144,48B:<,TRUE,20/5/1981
1873,TZ;1S,FALSE,28/3/1984
4280,PCW4E,FALSE,22/4/1997
-1124,WGK9O,TRUE,18/3/1988
-1594,QPXLR,FALSE,10/12/2010
-4325,-KRQ9,FALSE,20/3/2006
8787,V;ER<,FALSE,3/3/1983
-9880,LD2OQ,TRUE,27/3/2015
-8870,=:BEB,TRUE,4/4/1982
1486,M:FPV,FALSE,7/2/2007
-1532,H181R,FALSE,26/3/2001
-8024,N26/U,TRUE,17/6/2010
-2731,3HSYW,TRUE,28/7/1994
-4338,X/U9J,TRUE,13/1/2011
5688,EL39N,FALSE,21/5/1986
5592,C>BJ=,TRUE,11/2/1981
1885,OM6W8,FALSE,4/11/1994
-8127,UCJPQ,FALSE,19/4/2007
-6507,Q1ERO,FALSE,15/3/2010
-2758,3M28@,FALSE,1/2/2005
-1530,/QGT9,FALSE,8/12/2003
-1794,=-PC>,FALSE,17/4/1991
-5623,@74H1,FALSE,28/9/2010
-2674,0;1U5,FALSE,8/2/2017
1647,2PP62,TRUE,9/2/1991
-3267,T/1ZK,FALSE,11/7/1982
7698,S17.C,FALSE,15/7/1996
5277,GXFMZ,TRUE,8/12/2008
5822,UD@>Z,FALSE,13/10/2007
4388,@6?0/,TRUE,6/5/2017
-1384,KZT05,TRUE,20/2/2012
-1605,-HDSJ,TRUE,4/7/2003
7828,K@6UB,TRUE,13/3/2016
5091,QV.V2,TRUE,5/6/2007
8538,4AHFL,FALSE,7/10/2007
7480,TM?7.,FALSE,3/10/1997
5582,N@48S,FALSE,14/4/2007
4437,958-Z,TRUE,15/4/1996
1520,:>1<N,TRUE,2/11/1999
-7273,>YZ9B,TRUE,5/5/2012
-1701,W3K.:,FALSE,4/5/2000
5519,U?0S/,TRUE,24/12/1988
4290,DJW8:,TRUE,13/12/1994
4770,ZZB0D,FALSE,28/4/2015
-4625,Y;Q@3,FALSE,23/7/1982
5596,R>@70,TRUE,26/12/1986
-1824,E4P.D,FALSE,17/2/2017
-9835,OAYIR,FALSE,17/1/2005
-1726,EA86.,FALSE,8/11/2015
802,JWV2A,FALSE,14/11/1980
5364,2-8@<,TRUE,10/3/2001
2053,M.AGW,FALSE,7/8/2014
-2796,R-O@5,FALSE,27/6/1989
-6987,YDQ3J,TRUE,8/11/1982
-4406,>6PHR,FALSE,18/3/2000
7599,D/;X-,TRUE,13/12/2002
3786,HCBH/,TRUE,16/8/2014
8807,8;5B/,TRUE,7/10/2014
1139,B8@BU,FALSE,22/2/1997
9450,2X6BG,FALSE,28/1/1996
-2824,;:5Q1,TRUE,9/2/1992
-3594,ZTG.Y,TRUE,17/3/2001
8260,E:2LH,FALSE,2/4/1991
-1028,7>FLH,TRUE,16/7/2002
1754,?8@0<,TRUE,17/6/2008
-1723,D2AD-,TRUE,13/10/2016
-1016,F=IFN,TRUE,3/6/1998
5433,L<IXE,FALSE,15/1/2000
1651,>2K3=,TRUE,25/5/1998
3615,701L@,FALSE,6/6/1987
-8895,;.JIM,FALSE,22/8/1986
8783,IM-<E,FALSE,2/5/2001
-570,DK?.2,TRUE,16/9/2014
6441,Z8?=4,FALSE,23/8/2001
6544,Z>.BS,TRUE,1/4/1988
-8013,S:8A-,FALSE,11/10/2000
-3066,I@@SM,FALSE,16/3/2002
765,P.:O0,TRUE,28/3/1981
-4897,W308O,TRUE,17/2/2006
-7693,CVN?B,TRUE,23/5/1998
-6707,YU@V6,TRUE,12/12/2005
4920,Q:WXD,FALSE,20/5/1980
-1082,CO13H,FALSE,22/7/1994
-3776,<53U8,FALSE,26/4/2005
177,DXQRL,TRUE,27/12/2014
-1500,=..4.,FALSE,2/10/1984
5523,>4.RW,FALSE,24/2/2009
-5919,A/S<4,TRUE,5/2/1984
5746,@A1G?,FALSE,2/7/2017
7755,7G:-T,TRUE,12/2/1981
-9881,8XE??,FALSE,24/4/1993
-3172,K>WD@,FALSE,11/7/2006
8214,M9TWT,FALSE,20/9/2007
9701,NUB>H,FALSE,17/7/2006
-5298,1O-28,FALSE,19/11/1998
-7374,=;:-V,TRUE,17/5/2005
-282,5CJ5>,TRUE,11/3/1986
-1079,T@0HI,FALSE,28/1/1999
7450,G-OZD,TRUE,10/6/1981
7648,2=14P,FALSE,2/1/2000
4784,@-?=P,TRUE,3/6/2015
2570,MBJL/,TRUE,2/10/2001
-5615,EA.I?,FALSE,8/12/1992
4546,;JESH,TRUE,12/5/2003
-9516,98QN;,TRUE,17/10/2007
6766,R2Z?1,FALSE,13/9/1997
9694,?C;UJ,TRUE,19/9/1995
-3521,WEZFP,FALSE,3/6/2000
626,T6BGH,FALSE,16/12/2003
-1468,QD35I,TRUE,11/9/1991
1597,Y5VPT,FALSE,24/11/2017
-9001,E/-=3,TRUE,3/3/1999
9713,0C:2C,TRUE,27/1/2015
-4242,YLWVF,TRUE,28/7/2005
-7452,XX/49,FALSE,12/1/1999
7575,RH.I<,TRUE,12/8/2001
-8865,2GLEL,TRUE,27/2/1992
-4206,0YS2;,FALSE,25/6/2006
-6065,PL/YM,TRUE,23/10/2006
6778,YJGL6,TRUE,2/2/1991
5854,JWCC9,TRUE,10/9/2008
9502,8IOMB,FALSE,5/7/2007
9464,JAVKD,FALSE,16/2/1994
-3940,:--0O,FALSE,9/2/1980
9003,A96-Y,TRUE,10/6/1990
550,;N:?F,FALSE,28/10/2002
1884,YVVW7,TRUE,13/7/1993
5961,S<Y@>,FALSE,9/3/2000
-5489,@=/</,FALSE,24/2/1982
5349,7A@84,TRUE,15/11/2006
1472,L6N@>,FALSE,25/2/2016
-7711,<ZIDW,TRUE,19/10/1991
-6257,Q5YFL,TRUE,4/2/2007
-1481,Y>U@S,TRUE,4/1/2008
6812,=GXL:,FALSE,24/5/1994
524,9D47N,TRUE,12/12/2007
-2362,DOS9G,TRUE,11/4/1997
9511,:BF9:,TRUE,25/11/1982
-2524,DRG?-,TRUE,3/7/1981
8093,/2</C,TRUE,21/3/2015
58,6HJLZ,TRUE,15/5/1989
8675,FK9/=,TRUE,9/12/2011
2257,U=4YB,FALSE,24/11/1982
-4788,BNA57,FALSE,1/3/1991
1576,X9I1U,TRUE,10/4/1994
5984,3.XXI,TRUE,9/8/2008
-3423,WIG9?,TRUE,25/10/1992
-5562,;N0CB,TRUE,18/5/2008
-6105,A.EM;,TRUE,13/7/2005
4821,4B07>,FALSE,7/1/1993
296,L22.U,FALSE,7/9/2000
2455,Y-G08,TRUE,13/6/2006
8407,IM33;,FALSE,15/2/1990
-9237,Y1RKC,TRUE,26/8/2002
7425,H9YHX,FALSE,21/4/2015
-4366,7=6NF,TRUE,21/10/2002
-44,UWV.J,FALSE,13/8/1994
3179,FM@W8,FALSE,28/10/1982
1656,RO-Z9,FALSE,12/6/2008
3012,D;AOO,TRUE,17/9/1993
-1415,U</Y.,TRUE,10/1/1985
7747,ZR@FU,FALSE,18/3/1982
146,?HD@D,FALSE,15/7/1997
3783,=Z0Z@,TRUE,19/2/2012
-2891,EO71Y,FALSE,5/6/1989
-1194,>1ZFP,FALSE,18/4/1993
1727,Z4F.J,TRUE,18/12/1989
2064,N3G4;,TRUE,26/5/2005
-897,YES1C,FALSE,12/4/1988
-8945,6A3NZ,FALSE,16/7/2003
-7329,ONINB,FALSE,7/10/2003
2725,HPC71,FALSE,27/4/1988
5649,Q=;7:,TRUE,8/2/1983
-6248,-4PXS,FALSE,2/1/1990
-212,C35>4,TRUE,20/5/1999
-3838,G;=TS,TRUE,9/8/2001
5413,S<BFS,TRUE,12/1/2005
9698,2ZKHR,TRUE,14/12/2015
5480,3IXE;,FALSE,13/8/2001
1858,4E?VG,TRUE,5/11/1982
890,T2?HE,TRUE,18/12/1991
-2878,GLE1@,TRUE,20/5/1981
-939,R?<AO,TRUE,24/11/2014
-5101,QDE62,TRUE,14/7/1993
-3996,P/J9;,TRUE,4/4/2013
-191,SKS@/,TRUE,4/6/2010
9798,6/B/7,TRUE,25/12/1997
-8518,9.P6C,FALSE,28/1/1982
1840,SC/OX,TRUE,15/3/1998
5171,3P6;Y,FALSE,12/1/1996
-1818,VBMB=,FALSE,10/9/2008
8228,Q/L/?,TRUE,11/7/2012
-1913,9:QFF,TRUE,7/9/1995
-3431,E6R4C,FALSE,20/11/1985
1189,:4=.1,TRUE,11/12/2004
-4656,87ZN4,FALSE,17/12/1981
3121,/NYA:,FALSE,23/2/2013
3277,;-/Z2,TRUE,28/9/1991
-8888,-M204,TRUE,8/10/1987
-4536,UY1:Q,TRUE,25/3/1991
-8076,@ZO?F,FALSE,10/7/1989
-5833,89<E-,FALSE,12/3/1992
-6544,1GE<=,FALSE,4/8/1998
-9865,KOF;6,TRUE,8/4/2015
-3702,A:EHP,TRUE,19/6/1991
-56,H>ILL,TRUE,7/6/1996
7961,KNLPW,TRUE,3/10/2011
-69,NU.C;,FALSE,10/1/2013
-236,X>2@I,FALSE,7/8/1995
4736,=D9.>,TRUE,13/10/2014
4138,G?QSK,TRUE,11/2/1997
2234,Z9KEX,FALSE,10/10/2004
5346,E0:QJ,FALSE,13/4/1991
1162,R:8S1,FALSE,22/7/2017
-8490,3?-@E,TRUE,22/5/1986
-5108,307Y:,TRUE,6/3/2017
4023,D3W?N,FALSE,3/4/2017
8037,QI.B6,FALSE,19/1/2014
216,4QCB5,FALSE,18/10/2015
4797,7LBBN,TRUE,15/3/2009
-9664,;97QL,FALSE,17/7/2011
-1471,ONY4C,FALSE,19/5/2016
-5433,225UO,TRUE,27/2/2004
7125,<1/6O,FALSE,14/5/2017
-2163,H?3C;,FALSE,7/12/2002
4206,EBQK.,FALSE,5/12/2012
-2997,374L0,FALSE,5/4/2015
-5872,H7DA/,FALSE,16/6/2016
-4302,RZLI<,TRUE,9/8/2003
-3367,PVRA7,TRUE,21/6/2016
2337,XJ=:W,TRUE,3/1/1990
146,H8FTQ,FALSE,20/9/2007
-715,BO0S=,FALSE,19/1/1980
-8274,H@?>/,FALSE,16/10/1999
-1467,.;I5A,FALSE,12/3/2016
-8218,T@:U;,TRUE,19/8/1980
1680,DY=FF,FALSE,8/2/1984
9489,29?QC,FALSE,22/12/2017
-9764,EY2?<,TRUE,8/1/1993
-4858,>U28E,FALSE,3/5/1991
8035,WF?Q7,TRUE,1/1/1993
-8761,6<RXB,FALSE,6/4/2017
-8496,557Z>,TRUE,28/10/1987
3902,G2VQW,TRUE,13/1/1980
9915,T9/E8,TRUE,18/9/1991
-9171,IS33V,FALSE,5/6/2006
7743,JUIU1,TRUE,3/2/1990
-7854,;S1RY,FALSE,27/8/2008
5986,?S2.N,TRUE,2/3/2000
2110,K0IUM,FALSE,14/11/1995
-1863,CTYL;,FALSE,1/9/2010
-113,CLIP9,TRUE,24/6/1980
8539,4Y90=,FALSE,1/2/2010
1987,L/B63,FALSE,24/3/1981
-6019,IB0X7,TRUE,19/10/1994
1651,G2XA2,TRUE,14/2/1983
-9945,/BJ1E,TRUE,4/12/2001
3681,PJ96.,TRUE,25/9/1985
6764,S0H93,FALSE,14/2/2011
-2512,7;O/4,FALSE,21/6/2000
8481,B:ZBV,FALSE,9/9/2002
-2055,DVOK4,FALSE,11/2/1989
2136,X.R4<,TRUE,25/4/2000
5190,AV/X.,FALSE,24/9/2014
-7077,=:TAG,FALSE,19/10/1985
3510,PNISW,TRUE,10/3/1983
-3485,/?URH,FALSE,19/8/2003
-9146,1WR9>,FALSE,8/1/2012
6157,C?I8V,TRUE,20/5/2007
-9037,AI1E/,FALSE,26/10/1989
5819,>Q7S-,TRUE,19/7/2013
3045,T@T4M,FALSE,16/3/1980
3444,.H1PW,TRUE,12/1/1995
9045,IAVOS,TRUE,12/11/1986
9996,YE:<?,FALSE,16/11/1990
-1643,F3XTP,TRUE,14/1/2007
636,WUH.V,TRUE,10/6/2000
-3974,<NKLM,TRUE,16/4/2016
4588,ECA@J,TRUE,10/9/1999
-6241,U=ZJ=,TRUE,3/8/1995
-5245,<EI@4,FALSE,18/8/1981
4027,JRXD@,FALSE,27/11/2005
-8293,L>UXU,FALSE,12/1/1989
-7965,UN<VQ,TRUE,22/6/2002
8076,/M-/=,FALSE,14/8/1998
6209,MBIH<,TRUE,20/9/1983
8534,G=XV.,TRUE,10/9/1999
-5961,1BGW7,TRUE,6/4/1994
-8365,D:.?4,FALSE,11/12/1988
3554,O<BTR,FALSE,18/8/2003
1977,PD923,FALSE,25/5/1984
-6995,KPKKF,TRUE,1/6/1983
-3,D6XTH,TRUE,13/5/2009
5542,YJ:DZ,FALSE,24/4/2005
-3666,:B>K.,FALSE,14/8/2015
-5310,;T4=F,TRUE,2/11/2007
-665,R7K?Z,FALSE,27/4/1986
-1722,UQHE0,TRUE,4/3/2009
-1898,DNM14,TRUE,19/4/1995
-7827,1?5ZN,TRUE,15/9/1989
5977,57CY5,TRUE,25/3/1990
-2056,16KK3,TRUE,7/5/1986
-4833,=6F12,TRUE,20/7/2013
-3838,08>-M,TRUE,28/5/1987
8070,U/FIF,FALSE,11/5/2008
-6600,87FKC,FALSE,1/7/1996
-9236,HYP8G,TRUE,28/8/2016
-5806,GD>JQ,FALSE,20/6/2011
8582,@<06Q,FALSE,22/9/2006
-727,IL2AP,FALSE,7/6/1992
-7947,AM39P,TRUE,23/1/1998
1318,O>ZCJ,FALSE,7/6/2004
-9945,/X;2E,FALSE,26/5/1990
-1633,MSF-K,FALSE,9/6/2000
-2820,11A.M,TRUE,5/3/2013
-3763,>KEG>,FALSE,4/7/2011
-7313,PDPVP,TRUE,22/4/1998
8188,I.=7?,FALSE,9/12/2001
-5161,E:E<;,FALSE,22/5/1980
-1156,.3A?X,TRUE,10/10/1986
-4774,X3<BD,FALSE,13/3/2004
-1452,7TLKB,FALSE,19/3/1998
4526,Q@><C,FALSE,23/6/1988
-2822,JD1F4,FALSE,23/12/2001
183,Q3FFS,TRUE,25/4/2011
-1637,RFBLT,TRUE,13/10/2005
5801,0U5<-,FALSE,24/11/1981
5361,?QJS:,FALSE,12/6/1996
-559,1NNT/,TRUE,6/10/1997
803,1H5-I,FALSE,18/11/1981
5951,U@E32,FALSE,23/2/1980
5083,-6RF:,FALSE,16/4/2003
-6448,:>8@N,TRUE,18/9/1995
-8357,U17Z>,TRUE,27/8/1995
312,SBE4T,FALSE,10/10/1987
2417,4AJQZ,TRUE,23/9/2016
7106,R>;X?,TRUE,14/2/2002
-8447,S3/Q1,FALSE,22/10/2006
5060,9A;GK,TRUE,2/5/1988
8247,0>3B0,FALSE,4/7/1993
3106,-:OQ6,TRUE,24/10/1991
1952,N3CYN,FALSE,23/4/2005
9123,7JXFG,FALSE,23/3/2001
-7902,;85:0,FALSE,20/2/2008
-6361,::3=Y,TRUE,4/11/1986
-5322,3<L:U,FALSE,14/7/2006
-482,Z07FV,FALSE,9/12/1994
-5331,5FPU0,FALSE,20/2/2014
7922,ZT?M1,TRUE,1/12/1991
-2052,J6?/Q,TRUE,22/5/2007
2477,@Y2Y/,FALSE,21/1/1995
7723,2A7@N,FALSE,19/12/2012
6788,RPOQI,TRUE,1/7/1997
-3367,8I3EN,FALSE,28/4/2016
3203,9OFXV,TRUE,21/12/1988
-1246,5?<SX,FALSE,1/7/1991
-4723,1XDHR,TRUE,5/10/2014
-8962,;MRY6,TRUE,1/6/2007
-6283,@:4@.,TRUE,25/4/1985
5949,AQOB>,FALSE,27/6/2012
-7594,?7N/X,FALSE,26/8/1983
7911,WBEB3,FALSE,2/3/1982
-8016,OZRFE,FALSE,19/9/1987
7730,<A>XZ,TRUE,23/5/2002
8803,UVNBB,TRUE,8/6/2005
-8861,Z04AP,FALSE,15/6/2001
-1324,<?<:V,FALSE,28/5/2004
-8607,P1.@-,TRUE,8/12/2006
-8076,HKSES,FALSE,28/11/2009
9315,45BD@,FALSE,5/6/2000
8439,TDLFR,TRUE,8/2/1983
5585,19D73,FALSE,2/5/2014
1475,S2.XG,TRUE,2/7/1990
-89,@>0<>,FALSE,12/10/1998
-7902,K<-D1,FALSE,10/1/1991
3593,BGUMZ,FALSE,15/5/1999
9956,IS:;2,FALSE,25/5/1989
-9613,4RV5W,TRUE,12/3/1980
-9841,AQ:>X,TRUE,17/8/2014
-2856,ZPU?V,FALSE,28/9/1998
-8156,QP-1K,FALSE,3/9/2013
5049,PEBYH,TRUE,18/10/2001
8829,61WXN,TRUE,12/1/2003
-1329,7G4W6,FALSE,22/4/1984
1352,SVRT2,FALSE,13/6/1999
3766,=->LH,FALSE,14/8/2017
5641,TSML4,FALSE,25/3/1982
8078,7J1WE,FALSE,18/12/2005
6844,<;KP5,TRUE,2/9/2001
-6757,>289E,FALSE,24/8/2004
-6703,GJI42,TRUE,6/6/1983
-6708,@2/X9,TRUE,6/10/2006
9259,M5FOS,FALSE,11/2/1992
5215,FRP=5,FALSE,24/4/2007
672,=RV<-,FALSE,10/11/2013
3564,2/G3J,TRUE,22/8/1997
7833,R0;2>,FALSE,1/2/2006
6518,25Y@R,TRUE,6/11/2016
9281,25?DQ,TRUE,3/12/1991
3689,W.DTV,TRUE,10/9/2008
-4113,X66FN,FALSE,27/6/2001
8614,0EPFZ,FALSE,3/1/2015
2381,LH650,TRUE,12/4/2002
-5608,ZH/3F,FALSE,19/8/2003
3117,H6RWU,TRUE,10/10/1999
-3782,0K7XY,TRUE,11/12/1990
-1358,.73FK,FALSE,4/3/2006
8098,62GWT,FALSE,7/8/2015
-5901,4<D-B,TRUE,14/4/1990
-4717,>/;@9,FALSE,10/12/1995
8066,48V=/,FALSE,21/12/2001
3148,UT<D?,FALSE,26/5/1987
5625,E>H<L,FALSE,22/3/1980
-9199,ATXSZ,TRUE,13/2/1986
6035,AN:2B,TRUE,16/1/1995
5288,/O9K@,TRUE,12/1/1989
4088,646P5,FALSE,2/2/2004
8364,4PCYX,TRUE,18/12/1997
4750,LLBXC,FALSE,19/7/1981
4568,RCNPL,FALSE,5/5/1983
-8640,/5C.9,TRUE,5/10/1998
-2542,Q=T64,TRUE,27/5/1994
-2603,0WTP=,FALSE,17/11/1980
-8833,MAFC?,FALSE,10/2/1990
-116,L2X?O,FALSE,20/2/1987
3486,KYH-5,FALSE,13/6/2009
-5370,5YCN?,FALSE,21/8/2011
-6603,CY6-B,FALSE,24/12/1997
4942,0K-LE,TRUE,9/12/2008
7530,.VEYC,FALSE,18/6/2017
4617,P<EV.,TRUE,18/1/1982
-7932,KXNC2,TRUE,19/11/1990
-3171,:.X0H,TRUE,5/11/2008
5149,9<CCG,FALSE,6/5/2001
7021,QBN/<,FALSE,13/4/2005
-8379,?X@GP,FALSE,8/11/1995
77,SDYST,TRUE,16/2/1997
3595,@1CK;,TRUE,17/4/2004
2550,2OV/M,FALSE,12/4/1994
-1038,GRI:/,TRUE,19/4/1993
-5899,=X6F<,TRUE,15/11/2012
-4481,@3.W5,TRUE,1/11/1982
2441,0WW7X,FALSE,20/7/1995
2692,.EE43,TRUE,7/4/1992
